Src,Name,Type,Date,Desc
TrendMicro,SwiftMailer Remote Code Execution Vulnerability (CVE-2016-10074),Vulnerability,Jan 2017,SwiftMailer is prone to a remote code execution vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,PHP Use After Free Remote Code Execution Vulnerability (CVE-2016-7479),Vulnerability,Jan 2017,PHP is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,PHP Remote Denial Of Service Vulnerability (CVE-2016-7478),Vulnerability,Jan 2017,PHP is prone to a vulnerability which allows a remote attacker to unserialize a pathological exception object. Attackers can exploit this issue to cause a denial of service condition.
TrendMicro,IBM Domino LDAP Server Remote Execution Vulnerability (CVE-2015-0117),Vulnerability,Jan 2017,The LDAP Server in IBM Domino 8.5.x before 8.5.3 FP6 IF6 and 9.x before 9.0.1 FP3 IF1 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via unspecified vectors.
TrendMicro,Drupal Core system.temporary Information Disclosure Vulnerability (CVE-2016-7572),Vulnerability,Jan 2017,"Drupal Core is prone to a information disclosure vulnerability. The vulnerability is due to insufficient access control on the ability to download a full configuration export. A remote, authenticated user can exploit this vulnerability by sending a crafted request to the target. Successful exploitation could lead to disclosure of sensitive information."
TrendMicro,NetIQ Access Information Disclosure Vulnerability (CVE-2014-5215),Vulnerability,Dec 2016,NetIQ Access Manager (NAM) allows remote authenticated administrators to discover service-account passwords via a request to roma/jsp/volsc/monitoring/dev_services.jsp or  roma/jsp/debug/debug.jsp.
TrendMicro,Microsoft Windows Remote Code Execution Vulnerability (CVE-2016-3368),Vulnerability,Dec 2016,A code execution vulnerability exists in Microsoft Windows. The vulnerability is due to the way objects are handled in memory. A remote attacker with domain credentials can exploit this vulnerability by sending specially crafted requests to the target server. Successful exploitation will allow an attacker to execute arbitrary code with elevated privileges.
TrendMicro,Microsoft Windows Graphics Remote Code Execution Vulnerability (CVE-2016-7272),Vulnerability,Dec 2016,A remote code execution vulnerability was discovered in Microsoft Windows Graphics component. A successful exploitation of this issue could allow an attacker to execute arbitrary code on the remote system.
TrendMicro,ISC BIND Multiple DNS Cookies Denial Of Service Vulnerability (CVE-2016-2088),Vulnerability,Dec 2016,A denial-of-service vulnerability has been reported in ISC BIND. The vulnerability is due to improperly processing DNS cookies. A remote attacker could exploit this vulnerabilities by sending a maliciously crafted DNS packet to a target BIND server. Successful exploitation could lead to a denial-of-service condition.
TrendMicro,Drupal Coder Module Remote Code Execution Vulnerability,Vulnerability,Dec 2016,"Drupal Coder module prone to a remote code execution vulnerability. The vulnerability is due to improper input validation on user-supplied input. A remote, unauthenticated attacker could exploit this vulnerability by sending crafted requests to the target server. A Successful exploitation of this vulnerability could allow the attacker to execute arbitrary code in the context of the process."
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7892),Vulnerability,Dec 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7879),Vulnerability,Dec 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7878),Vulnerability,Dec 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7877),Vulnerability,Dec 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7872),Vulnerability,Dec 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Adobe Flash Player Memory Corruption Vulnerability (CVE-2016-7874),Vulnerability,Dec 2016,Adobe Flash Player is prone to an unspecified memory corruption vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Adobe Flash Player Memory Corruption Vulnerability (CVE-2016-7873),Vulnerability,Dec 2016,Adobe Flash Player is prone to an unspecified memory corruption vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Adobe Flash Player Memory Corruption Vulnerability (CVE-2016-7871),Vulnerability,Dec 2016,Adobe Flash Player is prone to an unspecified memory corruption vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Adobe Flash Player Integer Overflow Vulnerability (CVE-2016-7875),Vulnerability,Dec 2016,Adobe Flash Player is prone to an integer overflow vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Microsoft Edge Memory Corruption Vulnerability (CVE-2016-3222),Vulnerability,Dec 2016,Microsoft Edge is prone to an unspecified memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected application.
TrendMicro,Adobe Flash Player Buffer Overflow Vulnerability (CVE-2016-7870),Vulnerability,Dec 2016,Adobe Flash Player is prone to a buffer overflow vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Adobe Flash Player Buffer Overflow Vulnerability (CVE-2016-7869),Vulnerability,Dec 2016,Adobe Flash Player is prone to a buffer overflow vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Adobe Flash Player Buffer Overflow Vulnerability (CVE-2016-7868),Vulnerability,Dec 2016,Adobe Flash Player is prone to a buffer overflow vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Adobe Flash Player Buffer Overflow Vulnerability (CVE-2016-7867),Vulnerability,Dec 2016,Adobe Flash Player is prone to a buffer overflow vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Microsoft Edge Memory Corruption Vulnerability (CVE-2016-7286),Vulnerability,Dec 2016,Microsoft Edge is prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,PHP cURL Lib NULL Byte Injection Vulnerability,Vulnerability,Dec 2016,"The php_handler function in sapi/apache2handler/sapi_apache2.c in PHP when the Apache HTTP Server 2.4.x is used, allows remote attackers to cause a denial of service (application crash) or possibly execute arbitrary code via pipelined HTTP requests that result in a deconfigured interpreter."
TrendMicro,Internet Explorer CCaret Use After Free Vulnerability (CVE-2013-0090),Vulnerability,Dec 2016,"Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer CCaret Use After Free Vulnerability."
TrendMicro,OpenSSL OCSP Status Request Denial Of Service Vulnerability (CVE-2016-6304),Vulnerability,Dec 2016,"A memory leak flaw was found in the way OpenSSL handled TLS status request extension data during session renegotiation. A remote attacker could cause a TLS server using OpenSSL to consume an excessive amount of memory and, possibly, exit unexpectedly after exhausting all available memory, if it enabled OCSP stapling support."
TrendMicro,Microsoft Windows Library Loading Remote Code Execution Vulnerability (CVE-2015-6...,Vulnerability,Dec 2016,A remote code vulnerability exists when Windows fails to validate the authenticity of a module before loading it in run-time. An attacker who successfully exploited the vulnerability could execute arbitrary code in the context of the user running the affected application.
TrendMicro,Microsoft Windows Library Loading Elevation Of Privilege Vulnerability (CVE-2015-...,Vulnerability,Dec 2016,A remote code vulnerability exists when Windows fails to validate the authenticity of a module before loading it in run-time. An attacker who successfully exploited the vulnerability could execute arbitrary code in the context of the user running the affected application.
TrendMicro,Tomcat JSP Source Code Exposure Vulnerability (CVE-2002-1148),Vulnerability,Dec 2016,The default servlet (org.apache.catalina.servlets.DefaultServlet) in Tomcat 4.0.4 and 4.1.10 and earlier allows remote attackers to read source code for server files via a direct request to the servlet.
TrendMicro,Microsoft Office OLE DLL Side Loading Vulnerability (CVE-2016-7275),Vulnerability,Dec 2016,A remote code execution vulnerability exists when Microsoft Office fails to validate the authenticity of a module before loading it at run-time. An attacker who successfully exploited the vulnerability could execute arbitrary code in the context of the user running the affected application.
TrendMicro,Microsoft Windows OpenType Font Parsing Vulnerability (CVE-2016-7256),Vulnerability,Dec 2016,A remote code vulnerability exists when Microsoft Windows fails to properly parse OpenType fonts. An attacker who successfully exploited this vulnerability could take control of the affected system.
TrendMicro,Internet Explorer Memory Corruption Vulnerability (CVE-2013-3143),Vulnerability,Dec 2016,"Microsoft Internet Explorer 9 and 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka Internet Explorer Memory Corruption Vulnerability, a different vulnerability than CVE-2013-3161."
TrendMicro,Internet Explorer COMWindowProxy Use After Free Vulnerability (CVE-2013-0019),Vulnerability,Dec 2016,There exists a remote code execution vulnerability in the way that Internet Explorer accesses an object in memory that has been deleted. This vulnerability may corrupt memory in such a way that an attacker could execute arbitrary code in the context of the current user.
TrendMicro,Internet Explorer Use After Free Vulnerability (CVE-2013-1309),Vulnerability,Dec 2016,"Use-after-free vulnerability in Microsoft Internet Explorer 6 through 10 allows remote attackers to execute arbitrary code via a crafted web site that triggers access to a deleted object, aka Internet Explorer Use After Free Vulnerability, a different vulnerability than CVE-2013-1308 and CVE-2013-2551."
TrendMicro,Internet Explorer Memory Corruption Vulnerability (CVE-2013-3111),Vulnerability,Dec 2016,"Microsoft Internet Explorer 8 through 10 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka Internet Explorer Memory Corruption Vulnerability, a different vulnerability than CVE-2013-3123."
TrendMicro,Joomla Core Remote Privilege Escalation Vulnerability (CVE-2016-8869),Vulnerability,Dec 2016,Joomla Core is prone to multiple security-bypass vulnerabilities. An attacker can exploit this issue to bypass certain security restrictions and perform unauthorized actions; this may aid in launching further attacks.
TrendMicro,Microsoft Windows Elevation Of Privilege Vulnerability (CVE-2016-7255),Vulnerability,Dec 2016,"An elevation of privilege vulnerability exists when the Windows kernel-mode driver fails to properly handle objects in memory. An attacker who successfully exploited the vulnerability could run arbitrary code in kernel mode. An attacker could then install programs; view, change, or delete data; or create new accounts with full user rights."
TrendMicro,Microsoft Edge Scripting Engine Memory Corruption Vulnerability (CVE-2016-7201),Vulnerability,Dec 2016,Microsoft Edge Scripting Engine is prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,Ruby On Rails XML Processor YAML Deserialization Code Execution Vulnerability,Vulnerability,Dec 2016,"active_support/core_ext/hash/conversions.rb in Ruby on Rails before 2.3.15, 3.0.x before 3.0.19, 3.1.x before 3.1.10, and 3.2.x before 3.2.11 does not properly restrict casts of string values, which allows remote attackers to conduct object-injection attacks and execute arbitrary code, or cause a denial of service (memory and CPU consumption) involving nested XML entity references, by leveraging Action Pack support for (1) YAML type conversion or (2) Symbol type conversion."
TrendMicro,Adobe Acrobat And Reader Memory Corruption Vulnerability (CVE-2016-6941),Vulnerability,Dec 2016,"Adobe Acrobat and Reader are prone to an unspecified memory corruption vulnerability. Attackers can exploit the vulnerability to do code corruption, control-flow hijack, or information leak attack."
TrendMicro,Microsoft Internet Explorer And Edge Remote Code Execution Vulnerability (CVE-201...,Vulnerability,Dec 2016,A type confusion vulnerability was discovered in Microsoft Internet Explorer and Microsoft Edge. A successful exploitation of this issue could allow an attacker to execute arbitrary code on the remote system.
TrendMicro,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-0063),Vulnerability,Dec 2016,Microsoft Internet Explorer is prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,RedHat JBoss Enterprise Application Platform JMX Console Authentication Bypass,Vulnerability,Dec 2016,"The JMX-Console web application in JBossAs in Red Hat JBoss Enterprise Application Platform (aka JBoss EAP or JBEAP) 4.2 before 4.2.0.CP09 and 4.3 before 4.3.0.CP08 performs access control only for the GET and POST methods, which allows remote attackers to send requests to this application's GET handler by using a different method."
TrendMicro,Joomla Core Security Bypass Vulnerability (CVE-2016-8870),Vulnerability,Dec 2016,"Joomla Core is prone to multiple security-bypass vulnerabilities. An attacker can exploit this issue to bypass certain security restrictions and perform unauthorized actions, this may aid in launching further attacks."
TrendMicro,Internet Explorer Memory Corruption Vulnerability (CVE-2013-3120),Vulnerability,Dec 2016,Microsoft Internet Explorer is prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,Microsoft Edge Memory Corruption Vulnerability (CVE-2015-6168),Vulnerability,Dec 2016,Microsoft Edge is prone to an unspecified memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected application.
TrendMicro,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-32...,Vulnerability,Dec 2016,Microsoft Internet Explorer and Edge are prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,Microsoft Edge Scripting Engine Memory Corruption Vulnerability (CVE-2016-7242),Vulnerability,Dec 2016,Microsoft Edge Scripting Engine is prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,Apache Struts Dynamic Method Invocation Remote Code Execution Vulnerability (CVE-...,Vulnerability,Dec 2016,A remote code execution vulnerability exits in Apache Struts such that upon successful exploitation a malicious expression can be used to execute arbitrary code on server side when Dynamic Method Invocation is enabled.
TrendMicro,glibc getaddrinfo Stack Based Buffer Overflow Vulnerability (CVE-2015-7547),Vulnerability,Dec 2016,Stack Based Buffer Overflow in glibc getaddrinfo allows attackers to execute arbitrary code via unspecified vectors.
TrendMicro,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0040),Vulnerability,Dec 2016,"Microsoft Internet Explorer 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka Internet Explorer Memory Corruption Vulnerability, a different vulnerability than CVE-2015-0018, CVE-2015-0037, and CVE-2015-0066."
TrendMicro,WordPress WP-EMail Plugin Cross Site Scripting Vulnerability,Vulnerability,Nov 2016,A Cross Site Scripting vulnerability has been reported in WordPress WP-EMail Plugin. Successful exploitation of this vulnerability would allow a remote attacker to execute arbitrary script code on the affected website.
TrendMicro,WordPress Check Email Plugin Cross Site Scripting Vulnerability,Vulnerability,Nov 2016,"A Cross-Site Scripting vulnerability was found in the Check Email WordPress Plugin. This issue allows an attacker to perform a wide variety of actions, such as stealing Administrators' session tokens, or performing arbitrary actions on their behalf. In order to exploit this issue, the attacker has to lure/force a logged on WordPress Administrator into opening a malicious website."
TrendMicro,PowerDNS Authoritative Server Packet Processing Denial Of Service Vulnerability,Vulnerability,Nov 2016,PowerDNS is prone to a remote denial-of-service vulnerability. An attacker can leverage this issue to cause a denial-of-service condition; denying service to legitimate users.
TrendMicro,OpenJPEG JPEG2000 MCC Record Code Execution Vulnerability (CVE-2016-8332),Vulnerability,Nov 2016,A buffer overflow in OpenJPEG causes arbitrary code execution when parsing a crafted image file. A specially crafted jpeg2000 file can cause an out of bound heap write resulting in heap corruption leading to arbitrary code execution.
TrendMicro,Microsoft Edge Scripting Engine Memory Corruption Vulnerability (CVE-2016-7202),Vulnerability,Nov 2016,Microsoft Edge Scripting Engine is prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,ZeroBoard PHP Multiple Remote Script Injection And Cross-Site Scripting Vulnerabi...,Vulnerability,Nov 2016,PHP remote file inclusion vulnerability in ZeroBoard 4.1pl4 and earlier allows remote attackers to execute arbitrary PHP code by modifying the (1) _zb_path parameter to outlogin.php or (2) dir parameter to write.php to reference a URL on a remote web server that contains the code.
TrendMicro,WordPress Ultimate Membership Pro Plugin SQL Injection Vulnerability,Vulnerability,Nov 2016,SQL injection vulnerability in WordPress ultimate membership pro plugin allows attackers to execute arbitrary SQL commands via unspecified vectors.
TrendMicro,WordPress Ninja Forms Plugin SQL Injection Vulnerability,Vulnerability,Nov 2016,SQL injection vulnerability in WordPress Ninja Forms Plugin allows attackers to execute arbitrary SQL commands via unspecified vectors.
TrendMicro,WordPress Mobile Detector Plugin Arbitrary File Upload Vulnerability,Vulnerability,Nov 2016,WordPress Mobile Detector Plugin  is prone to an arbitrary file upload vulnerability because it fails to properly sanitise user-supplied input. An attacker may leverage this issue to upload arbitrary files to the affected computer. This can result in arbitrary code execution within the context of the vulnerable application.
TrendMicro,Micro Focus GroupWise Admin Console Cross Site Scripting Vulnerability (CVE-2016-...,Vulnerability,Nov 2016,A cross-site scripting vulnerability has been reported in the administrator console of Micro Focus GroupWise. The vulnerability is due to insufficient validation of user input on GWT RPC commands sent as a result of the fragment portion of the request URI. A remote attacker can exploit this vulnerability by enticing a target user to click on a specially crafted URL. Successful exploitation would result in the execution of arbitrary script code in the context of the target user's browser.
TrendMicro,Microsoft Edge Scripting Engine Memory Corruption Vulnerability (CVE-2016-7240),Vulnerability,Nov 2016,Microsoft Edge Scripting Engine is prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,Microsoft Office Memory Corruption Vulnerability (CVE-2016-0126),Vulnerability,Nov 2016,A remote code execution vulnerability exists in Microsoft Office when the Office software fails to handle objects in memory properly. An attacker who successfully exploited the vulnerability could run arbitrary code in the context of the current user.
TrendMicro,Microsoft Internet Explorer Scripting Engine Memory Corruption Vulnerability (CVE...,Vulnerability,Nov 2016,Microsoft Internet Explorer scripting engine is prone to a use after free memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2015-0050),Vulnerability,Nov 2016,"Microsoft Internet Explorer 8 and 9 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka Internet Explorer Memory Corruption Vulnerability, a different vulnerability than CVE-2014-8967 and CVE-2015-0044."
TrendMicro,Microsoft Windows Animation Manager Memory Corruption Vulnerability (CVE-2016-720...,Vulnerability,Nov 2016,"A remote code execution vulnerability exists in the Windows Animation Manager. An attacker who successfully exploited this vulnerability could install programs and view, change and delete data or create new accounts with full user rights."
TrendMicro,Microsoft Internet Explorer And Edge Information Disclosure Vulnerability (CVE-20...,Vulnerability,Nov 2016,Microsoft Internet Explorer and Microsoft Edge have an information disclosure vulnerability which discloses the contents of its memory. An attacker could use the vulnerability to gain information about the system that could be combined with other attacks to compromise the system.
TrendMicro,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2014-4141),Vulnerability,Nov 2016,"Microsoft Internet Explorer 8 through 11 allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka Internet Explorer Memory Corruption Vulnerability."
TrendMicro,Samba NDR Parsing Unspecified Multiple Buffer Overflow Vulnerabilities,Vulnerability,Nov 2016,"Multiple heap-based buffer overflows in the NDR parsing in smbd in Samba 3.0.0 through 3.0.25rc3 allow remote attackers to execute arbitrary code via crafted MS-RPC requests involving (1) DFSEnum (netdfs_io_dfs_EnumInfo_d), (2) RFNPCNEX (smb_io_notify_option_type_data), (3) LsarAddPrivilegesToAccount (lsa_io_privilege_set), (4) NetSetFileSecurity (sec_io_acl), or (5) LsarLookupSids/LsarLookupSids2 (lsa_io_trans_names)."
TrendMicro,Apache HTTP Server HTTP Proxy Header Injection Vulnerability (CVE-2016-5387),Vulnerability,Nov 2016,"A traffic redirection vulnerability has been reported in PHP, Go, Apache HTTP Server, Apache Tomcat, HHVM, Lighttpd, Nginx and Python. This vulnerability allows attackers to set the HTTP_PROXY environment variable using the Proxy HTTP header. This vulnerability may be exploited by a remote attacker to redirect traffic through an attacker controlled proxy, potentially leading to a man-in-the-middle attack."
TrendMicro,Joomla Topics SQL Injection Vulnerability,Vulnerability,Nov 2016,SQL injection vulnerability in Joomla allows attackers to execute arbitrary SQL commands via unspecified vectors.
TrendMicro,Identified Suspicious Command Injection Attack,Vulnerability,Nov 2016,"Command injection is an attack technique that allows an attacker to inject and execute commands in the vulnerable application. An attacker can exploit command injection vulnerability with a command sequence appended to the appropriate format or escape string to execute arbitrary commands. Successful exploitation results in a system compromise, disclosure or modification of data."
TrendMicro,Microsoft Internet Explorer VBScript Memory Corruption Vulnerability (CVE-2014-63...,Vulnerability,Nov 2016,"vbscript.dll in Microsoft VBScript 5.6 through 5.8, as used with Internet Explorer 6 through 11 and other products, allows remote attackers to execute arbitrary code or cause a denial of service (memory corruption) via a crafted web site, aka VBScript Memory Corruption Vulnerability."
TrendMicro,Microsoft Windows VHDFS Driver Elevation Of Privilege Vulnerability (CVE-2016-722...,Vulnerability,Nov 2016,Multiple elevation of privilege vulnerabilities exist when the Windows VHDMP kernel driver fails to properly handle user access to certain files. An attacker who successfully exploited the vulnerabilities could manipulate files in locations not intended to be available to the user.
TrendMicro,ImageMagick And GraphicsMagick Remote Code Execution Vulnerability (CVE-2016-5118),Vulnerability,Nov 2016,A remote code execution vulnerability exists in ImageMagick and GraphicsMagick when software fails to parse the crafted image file properly. An attacker who successfully exploited the vulnerability could run arbitrary code in the context of the current user.
TrendMicro,Magento SQL Injection Vulnerability,Vulnerability,Nov 2016,SQL injection vulnerability in Magento 1.9.1.0 CE and 1.14.1.0 EE allows remote attackers to execute arbitrary SQL commands.
TrendMicro,OpenSSL SSL3_AL_WARNING Remote Denial Of Service Vulnerability (CVE-2016-8610),Vulnerability,Nov 2016,"A denial of service flaw was found in the way the SSL/TLS protocol, defined processing of ALERT packets during an SSL handshake. An attacker could use this flaw to DoS servers compiled against cryptographic libraries, which do not allocate an extra thread to process ClientHello packets."
TrendMicro,NTP Long Control Packet Message Denial Of Service Vulnerability (CVE-2015-7855),Vulnerability,Nov 2016,"A denial-of-service vulnerability exists in the Network Time Protocol daemon (NTPD). An attacker can exploit this vulnerability by sending a crafted NTP request to the vulnerable service. Successful exploitation can cause the NTP  process to terminate with an assertion failure, leading to a denial-of-service condition."
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7864),Vulnerability,Nov 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7863),Vulnerability,Nov 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Microsoft Internet Explorer Memory Corruption Vulnerability (CVE-2016-3324),Vulnerability,Nov 2016,Microsoft Internet Explorer is prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,Microsoft Internet Explorer And Edge Memory Corruption Vulnerability (CVE-2016-71...,Vulnerability,Nov 2016,Microsoft Internet Explorer and Edge are prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7862),Vulnerability,Nov 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7859),Vulnerability,Nov 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7858),Vulnerability,Nov 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7857),Vulnerability,Nov 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Adobe Flash Player Type Confusion Vulnerability (CVE-2016-7865),Vulnerability,Nov 2016,Adobe Flash Player is prone to a type confusion vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Adobe Flash Player Type Confusion Vulnerability (CVE-2016-7861),Vulnerability,Nov 2016,Adobe Flash Player is prone to a type confusion vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Adobe Flash Player Type Confusion Vulnerability (CVE-2016-7860),Vulnerability,Nov 2016,Adobe Flash Player is prone to a type confusion vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Adobe Flash Player Use After Free Vulnerability (CVE-2016-7855),Vulnerability,Nov 2016,Adobe Flash Player is prone to a use after free vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the affected applications. Failed exploit attempts will likely cause a denial of service condition.
TrendMicro,Microsoft Windows Common Log File System Driver Elevation Of Privilege Vulnerabil...,Vulnerability,Nov 2016,A memory corruption vulnerability was discovered within the CLFS.SYS component of Microsoft Windows. Successful exploitation of this issue might lead to local privilege escalation.
TrendMicro,Oracle Database Server SQL Injection Flaw in Oracle Workspace Manager,Vulnerability,Nov 2016,"SQL injection vulnerability in Workspace Manager for Oracle Database before OWM 10.2.0.4.1, OWM 10.1.0.8.0, and OWM 9.2.0.8.0 allows attackers to execute arbitrary SQL commands via the FINDRICSET procedure in the LT package.  NOTE: this is probably covered by CVE-2007-5510, but there are insufficient details to be certain."
TrendMicro,Microsoft Internet Explorer And Edge Elevation Of Privilege Vulnerability (CVE-20...,Vulnerability,Nov 2016,A privilege escalation vulnerability exists when Microsoft Internet Explorer or Edge fails to properly secure private namespace. An attacker who successfully exploited this vulnerability could gain elevated permissions on the namespace directory of a vulnerable system and gain elevated privileges.
TrendMicro,Adobe Acrobat And Reader Memory Corruption Vulnerability (CVE-2016-6960),Vulnerability,Nov 2016,Adobe Acrobat and Reader are prone to an unspecified memory corruption vulnerability. An attacker can exploit this issue to execute arbitrary code in the context of the user running the affected application. Failed exploit attempts will likely result in denial of service states.
TrendMicro,Microsoft Edge Scripting Engine Information Disclosure Vulnerability (CVE-2016-71...,Vulnerability,Nov 2016,An information disclosure vulnerability exists in Microsoft Edge Scripting Engine when dealing with different object types. An attacker who successfully exploited this vulnerability could obtain information to further compromise the system.
TrendMicro,Microsoft Edge Scripting Engine Memory Corruption Vulnerability (CVE-2016-7194),Vulnerability,Nov 2016,Microsoft Edge scripting engine is prone to a memory corruption vulnerability. Attackers can exploit this issue to execute arbitrary code in the context of the user running the application.
TrendMicro,WordPress Network Setting Page Cross Site Scripting Vulnerability (CVE-2016-6634),Vulnerability,Nov 2016,A reflected Cross Site Scripting (XSS) vulnerability exists in the WordPress Network. Successful exploitation of this vulnerability could lead an attacker into injecting malicious JavaScript into the application.
